Final,HƯNG,CHÍ ,TÙNG,title,text
0,0,0,0,ĐH FPT cấp học bổng toàn phần cho trường THPT cả nước,"Theo đó, các trường sẽ căn cứ vào nguyện vọng của học sinh cùng các tiêu chí riêng, chọn ra học sinh thuộc Top 10 SchoolRank 2024 để cấp phát học bổng trước ngày 14/4/2024. Để có tên trong danh sách, học sinh cần có kết quả học tập THPT nằm trong số 10% xuất sắc toàn quốc theo xếp hạng SchoolRank.Theo lãnh đạo trường Đại học FPT, chương trình cấp học bổng nhằm thu hút, phát triển tài năng cho Đại học FPT. Trường muốn dành những suất học bổng toàn phần (học phí toàn khóa đại học) cho học sinh xuất sắc toàn quốc có nguyện vọng học tập tại Đại học FPT. Học bổng đồng thời ưu tiên cho học sinh là con em cán bộ ngành giáo dục, nhằm hỗ trợ, thúc đẩy năng lực học tập của các thế hệ tiếp nối bằng môi trường đổi mới sáng tạo, giàu trải nghiệm và phát triển bền vững.Sinh viên Đại học FPT. Ảnh:Tiến sĩ Lê Trường Tùng, Chủ tịch Hội đồng trường Trường Đại học FPT kỳ vọng năm 2024 sẽ có học sinh top đầu cả nước đại diện mỗi trường THPT trở thành sinh viên của trường."
0,0,0,0,Cử nhân trường nghề nhận lương cao hơn nhiều đại học danh giá,"Ở Anh, các ngành như Đồ họa máy tính, Sản xuất E-sports (thể thao điện tử), Công nghệ phim trường ảo... thường được dạy ở hệ thống cao đẳng, đại học nghề và bị coi là không mang lại nhiều giá trị như một số ngành truyền thống ở đại học. Tuy nhiên, dữ liệu mới nhất về thu nhập của sinh viên trong 5 năm sau khi tốt nghiệp của trang thông tin về giáo dục đại học của chính phủ Anh, cho thấy điều ngược lại.Sau 5 năm, cựu sinh viên ngành Đồ họa máy tính, thị giác và trò chơi, Đại học Aberystwyth, có thể kiếm được 34.000 bảng Anh một năm. Ở Đại học Bournemouth, cử nhân ngành Thiết kế trò chơi có mức lương trung bình năm là 32.000 bảng. Cử nhân ngành Sản xuất E-sports của Viện Công nghệ sáng tạo Confetti cũng có thu nhập ở mức này.Trong khi đó, sinh viên tốt nghiệp các trường thuộc nhóm Russell, gồm 24 đại học lâu đời và ưu tú nhất nước Anh, có mức lương trung bình năm thấp hơn."
0,0,0,0,Không giỏi Vật lý có nên học IT?,"Em tham khảo nhiều nguồn thấy mọi người nói rằng môn Vật lý không cần thiết cho ngành IT. Mọi người cho em hỏi nếu không học đại học mà học IT ở trung tâm thì nên chọn địa chỉ nào? Học trung tâm liệu em có xin được việc không?.Trong trường hợp không nên học IT ở trung tâm, em nên chọn ngành nào không có môn Vật lý?.Em xin cảm hơn mọi người."
0,0,0,0,Tỉnh nào là điểm cuối của đường bờ biển Việt Nam?,()
0,0,0,0,Học sinh Việt tụt hạng quốc tế về điểm Toán,"Tổ chức Hợp tác và Phát triển kinh tế (OECD) công bố kết quả PISA năm 2022 hôm 5/12. Theo đó, học sinh Việt Nam đạt 469 điểm Toán, 462 điểm Đọc hiểu và 472 điểm Khoa học, thấp hơn 3-14 điểm so với mức trung bình của các nước OECD.So với kỳ đánh giá năm 2018, điểm Toán trung bình của học sinh Việt Nam giảm 27 điểm, Đọc hiểu và Khoa học giảm lần lượt 43 và 71 điểm.Xét về thứ hạng, học sinh Việt Nam nằm ở mức trung bình về môn Toán, nhưng dưới trung bình ở môn Đọc hiểu và Khoa học. Từ khi Việt Nam tham gia xếp hạng PISA vào năm 2012, kết quả xếp hạng năm nay thấp nhất. Trong đó, kết quả môn Toán học giảm 7-14 bậc, Đọc hiểu giảm 2-21 bậc, Khoa học 27-31 bậc.Giảm điểm là xu hướng chung của kết quả PISA 2022, riêng các nước trong khối OECD sụt giảm ""chưa từng có"", theo đánh giá của báo cáo. Học sinh các quốc gia OECD giảm trung bình 15 điểm Toán, 11 điểm Đọc hiểu và 2 điểm Khoa học."
0,0,0,0,RMIT đồng hành cùng doanh nhân nữ,"Sự kiện do vườn ươm khởi nghiệp RMIT Activator phối hợp cùng chuyên ngành Khởi nghiệp kinh doanh thuộc Khoa Kinh doanh, Đại học RMIT tổ chức. ""Empower HERpreneurship"" gồm hội chợ triển lãm giới thiệu sản phẩm, dịch vụ của 10 công ty khởi nghiệp do phụ nữ khởi dựng, cùng phiên thảo luận với các doanh nhân nữ nổi bật.Theo một báo cáo năm 2022 của Liên đoàn Thương mại và Công nghiệp Việt Nam, tỷ lệ doanh nghiệp do phụ nữ làm chủ tại Việt Nam là 22%, tương đương với các quốc gia phát triển như Thụy Điển, Singapore và Pháp. Tuy nhiên, đại dịch toàn cầu đã cản trở những tiến bộ về bình đẳng giới. Báo cáo Khoảng cách giới tính toàn cầu năm 2021 của Diễn đàn Kinh tế thế giới cho thấy, thời gian cần thiết để thu hẹp khoảng cách giới tính đã tăng thêm 36 năm (lên 135,6 năm) chỉ trong vòng 12 tháng do Covid-19.Tiến sĩ Justin Xavier - Quản lý cấp cao phụ trách Dự án và Hợp tác quốc tế tại Khoa Kinh doanh, Đại học RMIT đánh giá, doanh nhân nữ đang ngày càng dẫn dắt tác động xã hội, phát triển bền vững về môi trường và lãnh đạo có đạo đức. ""Họ đang tạo ra sự khác biệt tích cực trong cộng đồng xung quanh và hơn thế nữa"", ông nói.Tiến sĩ Jung Woo Han - Chủ nhiệm cấp cao bộ môn Quản trị nguồn nhân lực và Khởi nghiệp kinh doanh tại RMIT cũng khẳng định, nữ doanh nhân hiện nay không chỉ dừng lại ở những doanh nghiệp nhỏ hoặc siêu nhỏ. Các công ty khởi nghiệp sáng lập bởi nữ giới đã đạt được những bước tiến đột phá về đổi mới sáng tạo, mạnh dạn ra mắt những thương hiệu mang tầm vóc quốc tế."
0,0,0,0,Anh siết visa làm việc với sinh viên quốc tế,"Kế hoạch gồm 5 thay đổi, được ông James Cleverly, Bộ trưởng Nội vụ Anh, công bố hôm 4/12.Trong đó, chính phủ sẽ rà soát các chương trình visa làm việc sau tốt nghiệp của du học sinh (còn gọi là Graduate Route), nhằm ngăn chặn việc lạm dụng visa và bảo đảm tính trung thực của hệ thống đào tạo đại học.Hiện, visa Graduate Route cho phép sinh viên quốc tế tốt nghiệp ở Anh ở lại làm việc trong hai năm. Với nghiên cứu sinh tiến sĩ, thời hạn là 3 năm. Chính sách này được Anh áp dụng trở lại vào năm 2021 sau 9 năm gián đoạn.Hồi tháng 5, nước này đã ban hành chính sách hạn chế du học sinh đưa người thân nhập cảnh vào Anh, không cho phép họ chuyển từ visa sinh viên sang visa làm việc trước khi tốt nghiệp."
0,0,0,0,Gọi tên tiếng Anh các vi phạm giao thông,"Lái xe ẩu nói chung là """", hoặc ""drive recklessly"" nếu là động từ: Look out for those youngsters! They often drive very recklessly (Cẩn thận với mấy đứa trẻ đó nhé. Chúng thường lái xe rất liều lĩnh).Lái xe khi đang say rượu, bia là """". Một cách gọi thông dụng khác là ""driving under the influence"": Many people were fined for driving under the influence during the holiday (Nhiều người bị phạt vì lái xe khi say rượu vào kỳ nghỉ lễ)."
0,0,0,0,Gần 2.000 trẻ nhận chứng chỉ Cambridge,"Cụ thể, 1.371 em cấp độ Starters, 284 em cấp độ Movers và 334 em cấp độ Flyers được vinh danh. Trong đó, 865 học viên đạt điểm tối đa cho cả ba cấp độ. Trước đó, VUS đã đạt kỷ lục Việt Nam về số học viên đạt chứng chỉ quốc tế nhiều nhất. Sau lễ vinh danh ngày 3/12, con số này nâng lên tổng số 185.107em.Lễ vinh danh và phát chứng chỉ Cambridge là hoạt động định kỳ hằng tháng của hệ thống VUS. Sau một thời gian tạm gián đoạn tổ chức vì dịch, sau khi trở lại từ tháng 3 đến tháng 12, đơn vị có thêm 8.156 học viên gia nhập cộng đồng có thành tích xuất sắc trong kỳ thi lấy chứng chỉ quốc tế.Gần 2000 học viên đã nhận được chứng chỉ Cambridge ba cấp độ trong buổi lễ. Ảnh:"
0,0,0,0,Cần đưa dạy thêm vào ngành nghề kinh doanh có điều kiện,"Chiều 6/12, tại họp báo Chính phủ, Thứ trưởng Bộ Giáo dục và Đào tạo cho biết hiện không có văn bản pháp lý nào điều chỉnh việc học thêm, dạy thêm. Tuy nhiên đây là vấn đề được phụ huynh, xã hội quan tâm, như học sinh học ở đâu, học thế nào, học phí ra sao. Các địa phương cũng quan tâm đến điều kiện và trách nhiệm của giáo viên dạy thêm.Theo ông Sơn, đề xuất đưa dạy thêm vào ngành nghề kinh doanh có điều kiện không mới. Trước đây Luật Đầu tư đã quy định dạy thêm là ngành nghề kinh doanh có điều kiện. Sau đó, Bộ Giáo dục và Đào tạo ban hành thông tư hướng dẫn cụ thể việc này.Tuy nhiên, Luật Đầu tư năm 2014 bỏ quy định nêu trên, từ đó dạy thêm không phải là ngành nghề kinh doanh có điều kiện.Theo ông Sơn, việc đưa dạy thêm vào nhóm ngành nghề kinh doanh có điều kiện là cần thiết trong bối cảnh hiện nay. Mục đích nhằm giúp bộ ngành, địa phương quản lý được hoạt động này, đảm bảo chất lượng dạy thêm, quyền lợi của người học và thầy cô."
0,0,0,0,Lớp học 30 năm miễn phí cho tất cả học sinh,"Hàng tuần, cô Bùi Thị Thảo, 60 tuổi, giáo viên về hưu, thường lui tới lớp học tình thương, nằm trong khuôn viên chùa Lộc Thọ, xã Vĩnh Ngọc, TP Nha Trang, để dạy học.Dãy lớp học có 5 phòng, mỗi phòng rộng hơn 30 m2, trong đó có hai phòng dành cho các bé mẫu giáo với tổng số 170 học sinh. Phần lớn các em bị bỏ rơi, có hoàn cảnh khó khăn, không đủ điều kiện đi học.Ở đây, các em được học kiến thức như ở các trường học bình thường, chi phí do các mạnh thường quân hỗ trợ toàn bộ.Cô Thảo và anh Khoa là những giáo viên lâu năm tại lớp học tình thương. Ảnh:"
0,0,0,0,Học sinh Việt Nam giành 6 huy chương Olympic Khoa học trẻ quốc tế,"Theo thông tin ngày 9/12 từ ban tổ chức, học sinh giành huy chương bạc là Hoàng Phạm Minh Khánh, lớp 10G0, trường THCS - THPT Newton. Những học sinh đạt huy chương đồng gồm Nguyễn Trần Thảo Nguyên, Hoàng Ngọc Bách (lớp 10 Hóa 1), Mai Thanh Tùng, Nguyễn Trọng Nghĩa (lớp 10 Hóa 2), Dương Đăng Khoa (lớp 10 Lý 2), đều là học sinh trường THPT chuyên Hà Nội - Amsterdam.Đội tuyển IJSO Việt Nam được thành lập theo quyết định của Sở Giáo dục và Đào tạo Hà Nội. 6 thí sinh trước đó vượt qua vòng thi chọn đội tuyển với 180 thí sinh tham dự.Đội tuyển IJSO Việt Nam sau lễ trao giải. Ảnh: Olympic Khoa học trẻ quốc tế (IJSO) là cuộc thi thường niên về khoa học, dành cho học sinh từ 15 tuổi trở xuống, kể từ năm 2004."
0,0,0,0,Tỉnh nào có thành phố trẻ nhất Việt Nam?,()
0,0,0,0,Hơn 10.000 học sinh cận nghèo ở Hà Nội được miễn học phí,"Chính sách này được nêu trong nghị quyết HĐND thành phố thông qua chiều 6/12.Năm học 2023-2024, học phí với học sinh Hà Nội ở thành thị là 300.000 đồng một tháng, vùng nông thôn 100.000-200.000 đồng, vùng dân tộc thiểu số 50.000-100.000 đồng. Theo Nghị định 81 năm 2021 của Chính phủ, trẻ mẫu giáo, học sinh hộ cận nghèo được giảm 50% học phí. Xét theo khung của Hà Nội, học sinh cận nghèo phải đóng từ 25.000 đến 150.000 đồng một tháng.Học phí các cấp học ở Hà Nội từ năm 2023-2024 như sau:Nông thôn (xã, trừ xã miền núi)"
0,0,0,0,Nam sinh đạt điểm SAT top 1% thế giới,"Kết quả phần thi Toán 800/800 điểm; phần Đọc và Viết đạt 780/800 điểm giúp Khuê vào top 1% thí sinh có điểm bài thi SAT cao nhất thế giới, theo College Board, đơn vị sở hữu bài thi này.SAT (Scholastic Assessment Test) là bài kiểm tra kiến thức tự nhiên, xã hội và tư duy logic, được nhiều trường đại học, cao đẳng ở Mỹ sử dụng như một tiêu chí tuyển sinh. Bài thi này kéo dài 134 phút, với 54 câu ở phần Đọc và Viết, 44 câu Toán.Khi nhận điểm thi qua mail cách đây vài ngày, Khuê nói ""đứng hình tầm 3 phút"", sau đó hét lên khắp nhà vì vui sướng. Nam sinh thi SAT với mong muốn tìm học bổng du học Mỹ.Năm học trước, Khuê từng giành giải khuyến khích thi học sinh giỏi quốc gia, huy chương vàng Olympic Duyên hải và Đồng bằng Bắc Bộ, đều ở môn tiếng Anh."
0,0,0,0,Sân bay quốc tế đầu tiên của Việt Nam sau năm 1945 tên là gì?,()
0,0,0,0,Từ đỗ thành trượt đại học Mỹ sau email xin thêm tiền,"Du học Mỹ là mơ ước của em, vì thế em đã thi SAT đạt 1440/1600 điểm, IELTS 8.0 và điểm trung bình học tập (GPA) 9,1 để nộp hồ sơ ứng tuyển. Em dự kiến nộp 16 trường, trong đó kỳ sớm là 5 trường.Em nhận định một đại học ở bang Ohio, là trường phù hợp nhất với hồ sơ của em. Ngôi trường này có thể mạnh về ngành Truyền thông em yêu thích. Vì thế, em đã để trường ở nguyện vọng sớm (Early Decision) cùng 4 trường còn lại, trong đó có Lake Forest College, ở nguyện vọng Early Action (EA). 5 hồ sơ cùng nộp từ 29/10.Ngày 18/11, em nhận thông báo trúng tuyển của trường, với mức hỗ trợ tài chính 53.400 USD (gần 1,3 tỷ đồng/năm), gia đình còn phải đóng 30.000 (hơn 720 triệu đồng) một năm. Em rất vui mừng khi đỗ vào trường mong muốn nhưng nhận ra rằng 30.000 USD đó chỉ bao gồm phí trực tiếp - direct cost (học phí và ăn, ở).Trước đó, khi điền bản chứng minh tài chính (COF), em ghi gia đình có thể đóng được 30.000 USD và nghĩ số tiền này gồm cả phí trực tiếp và gián tiếp - indirect cost (tiền bảo hiểm, vé máy bay, phí mua sách, sinh hoạt phí)."
